id,user_id,media_id,type,created_at,updated_at
2ad6374c-6fc0-4070-8d16-24be320b4d93,f5319987-66cb-40a1-b12c-0a3360db7819,33256584-2318-40b5-9391-dbc42c1afe0d,positive,2023-05-22 11:49:24.326637 +00:00,2023-05-22 11:49:24.326637 +00:00
c01664a3-ea50-416e-8051-6cbd9c046c87,f5319987-66cb-40a1-b12c-0a3360db7819,e0684dca-e2b7-4a4c-9f23-a79967d586e7,positive,2023-05-22 11:49:43.379115 +00:00,2023-05-22 11:49:43.379115 +00:00
2f91b596-7937-4721-b130-f834929209b7,f5319987-66cb-40a1-b12c-0a3360db7819,a69d15b3-5592-4b47-8388-804e633cfec9,neutral,2023-05-22 11:46:37.831624 +00:00,2023-05-22 12:03:24.584987 +00:00
380ab050-9d36-4449-bfd5-beab869da6a5,f5319987-66cb-40a1-b12c-0a3360db7819,076efa4c-bed7-4569-9927-17faac424d3c,neutral,2023-05-22 11:47:33.018692 +00:00,2023-05-22 12:03:25.855836 +00:00
2ff10ef8-c58e-498e-b532-6a318a43c209,f5319987-66cb-40a1-b12c-0a3360db7819,e815f5f0-f441-479c-b834-84c90dc5797d,neutral,2023-05-22 11:47:35.237791 +00:00,2023-05-22 12:03:26.447118 +00:00
8b7bcf31-e7cb-4f4a-89b1-9456e24a09ed,f5319987-66cb-40a1-b12c-0a3360db7819,a98a487e-b1c8-4700-916d-a060b91cc35b,negative,2023-05-22 11:47:48.377234 +00:00,2023-05-22 12:13:21.007110 +00:00
c2d5b92c-1fab-4c83-a588-552fbd27b846,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ecbb5d77-36cf-46d0-999d-f97cc327569c,negative,2023-05-22 11:31:25.372211 +00:00,2023-05-22 12:13:29.539328 +00:00
19ff5753-9e9a-400b-a35f-be83d5399cc6,f5319987-66cb-40a1-b12c-0a3360db7819,ddd88fac-702e-4e00-9018-eee11a0f954c,neutral,2023-05-22 11:47:54.562721 +00:00,2023-05-22 12:03:27.813221 +00:00
b0633ca4-e82f-43cb-b341-01301fece0d1,f5319987-66cb-40a1-b12c-0a3360db7819,af73a6e2-f1bd-4cad-8b22-fa3c6aa2c2e3,neutral,2023-05-22 11:48:04.314372 +00:00,2023-05-22 12:03:28.402305 +00:00
c3e7f4d1-7d7a-41a9-bd35-37b769001db8,f5319987-66cb-40a1-b12c-0a3360db7819,920bb2c3-11c8-4ca6-a226-ff0925216c34,neutral,2023-05-22 11:48:06.244172 +00:00,2023-05-22 12:03:32.359036 +00:00
7bb36ede-464d-4914-8dc2-645391736226,f5319987-66cb-40a1-b12c-0a3360db7819,d326e75f-3b8a-485c-b447-52907d736024,neutral,2023-05-22 11:48:27.468437 +00:00,2023-05-22 12:03:33.049664 +00:00
36248f46-7bb2-445b-9851-4bec9555a8dc,f5319987-66cb-40a1-b12c-0a3360db7819,38cc11b6-a742-4aca-be09-6211d9c1daa2,neutral,2023-05-22 11:48:43.027451 +00:00,2023-05-22 12:03:40.698559 +00:00
1349bf9d-a5fd-470c-b3f1-7a7300a1e4b6,f5319987-66cb-40a1-b12c-0a3360db7819,1d4645e3-2e69-40fa-8a33-8acb22d24d11,neutral,2023-05-22 11:48:45.045381 +00:00,2023-05-22 12:03:41.494111 +00:00
05971334-da71-401d-aa7a-67455bdad0f1,f5319987-66cb-40a1-b12c-0a3360db7819,66665910-1cc2-4f26-9332-23d9c35e991b,neutral,2023-05-22 11:48:47.333984 +00:00,2023-05-22 12:03:44.071910 +00:00
690900b0-bbdb-4c09-916a-1e178ce2ce72,f5319987-66cb-40a1-b12c-0a3360db7819,491038ab-f979-42ef-a68a-eb29dd035b4c,neutral,2023-05-22 11:48:48.469769 +00:00,2023-05-22 12:03:44.982840 +00:00
d16df755-9ced-43b6-9414-16610aa77074,f5319987-66cb-40a1-b12c-0a3360db7819,ea762481-7b40-4a39-b07a-b98c75e5e377,neutral,2023-05-22 11:48:49.742507 +00:00,2023-05-22 12:03:45.638281 +00:00
707810ba-72dd-4648-8de7-ca931f64b426,f5319987-66cb-40a1-b12c-0a3360db7819,0074866c-6292-430a-83fd-a8e649daed4c,neutral,2023-05-22 11:49:03.150756 +00:00,2023-05-22 12:03:46.742105 +00:00
c5426358-a2b8-41a7-a024-7da9721425e2,f5319987-66cb-40a1-b12c-0a3360db7819,29d3c7ba-c73e-486a-a215-5b67e17a2bbe,neutral,2023-05-22 11:49:04.658067 +00:00,2023-05-22 12:03:47.823944 +00:00
4de0d82e-fc98-435c-877c-18912e8bdcc7,f5319987-66cb-40a1-b12c-0a3360db7819,e14de288-0635-4346-b5ea-4280d129344e,neutral,2023-05-22 11:49:06.365138 +00:00,2023-05-22 12:03:48.756988 +00:00
44233d46-b71e-4444-bb8e-0d1d0685cf60,f5319987-66cb-40a1-b12c-0a3360db7819,2c6adfe2-c6f8-4f00-b672-d2db34094af5,neutral,2023-05-22 11:49:08.091026 +00:00,2023-05-22 12:03:49.377633 +00:00
2cf0f2ce-6002-4466-b171-3256374f42a3,f5319987-66cb-40a1-b12c-0a3360db7819,e7f4b57d-9851-41bc-ba37-d272009f285c,neutral,2023-05-22 11:49:29.232927 +00:00,2023-05-22 12:03:49.860844 +00:00
49b0a80d-cbff-4ece-ac46-a7ad227abc36,f5319987-66cb-40a1-b12c-0a3360db7819,24e602bf-5658-425e-9a6a-b2eba66c8401,neutral,2023-05-22 12:03:50.387811 +00:00,2023-05-22 12:03:50.387811 +00:00
46a2ec83-5a56-4639-8479-53cca90e0565,f5319987-66cb-40a1-b12c-0a3360db7819,fd363347-037f-40ee-8ec2-0ef8d271f4ab,neutral,2023-05-22 12:03:50.990305 +00:00,2023-05-22 12:03:50.990305 +00:00
1b10767f-5cca-48e4-9f3b-b87333b32632,f5319987-66cb-40a1-b12c-0a3360db7819,eab4642e-6b3f-452d-bbc4-524eaca9d327,neutral,2023-05-22 12:04:13.974295 +00:00,2023-05-22 12:04:13.974295 +00:00
9badfd17-6f1c-4e02-af99-c6a03fb5dc2d,f5319987-66cb-40a1-b12c-0a3360db7819,91ad9e8e-8a76-40b5-9335-3aa1c3aaa851,neutral,2023-05-22 12:04:15.704742 +00:00,2023-05-22 12:04:15.704742 +00:00
da41f909-5b42-4d54-bf60-541298e1fd58,f5319987-66cb-40a1-b12c-0a3360db7819,66c164bd-f129-405d-a4d8-5a5d8d234a62,negative,2023-05-22 12:04:18.759203 +00:00,2023-05-22 12:04:18.759203 +00:00
476bc569-0d97-4755-a9a3-1a8fabc50539,f5319987-66cb-40a1-b12c-0a3360db7819,b62bfdc8-8ef8-4878-9982-74d0bdce6edc,negative,2023-05-22 12:04:23.630329 +00:00,2023-05-22 12:04:23.630329 +00:00
6f75365d-41e1-4601-bf20-723ed7f6c9a0,3cd8f3cf-7097-4ac9-bf44-87f834210d59,dab9fbf0-d867-420b-affd-a50db4a5aaf6,negative,2023-05-22 11:24:48.435824 +00:00,2023-05-22 12:04:43.873187 +00:00
cddc7f45-1255-4e3a-9575-0ff21169415d,f5319987-66cb-40a1-b12c-0a3360db7819,3c2be333-82c4-430c-9c90-ec4017fded58,positive,2023-05-22 12:04:58.470303 +00:00,2023-05-22 12:04:58.470303 +00:00
b310f66a-848d-454a-a5d0-d71641885f43,f5319987-66cb-40a1-b12c-0a3360db7819,9650f324-f9e0-4554-b769-4d7007048a4b,neutral,2023-05-22 12:05:03.667594 +00:00,2023-05-22 12:05:03.667594 +00:00
65835f10-e928-454e-b96e-0bdce484f6d5,f5319987-66cb-40a1-b12c-0a3360db7819,009d0325-c6e0-4e43-acea-3d17531ea274,positive,2023-05-22 12:05:06.650459 +00:00,2023-05-22 12:05:06.650459 +00:00
98316201-4bf7-45f4-b8f8-31a08ae205b3,f5319987-66cb-40a1-b12c-0a3360db7819,117a3591-6d8d-4f95-be65-7870bd45471d,negative,2023-05-22 12:05:09.825045 +00:00,2023-05-22 12:05:09.825045 +00:00
865357b0-09b3-4647-b045-a9c07102c824,f5319987-66cb-40a1-b12c-0a3360db7819,ac3515f2-7399-4fcd-b633-bd09abe9822c,negative,2023-05-22 12:05:12.077990 +00:00,2023-05-22 12:05:12.077990 +00:00
f15ee19a-5464-473b-932e-b0d826e1682a,f5319987-66cb-40a1-b12c-0a3360db7819,3b3ec30f-e959-4e51-a9a2-42d379b81fca,neutral,2023-05-22 12:05:27.623041 +00:00,2023-05-22 12:05:27.623041 +00:00
77930824-9673-49ea-97db-bc8ef546ad37,f5319987-66cb-40a1-b12c-0a3360db7819,d4923511-1eb7-4f54-88e1-fc0a5cf50f68,negative,2023-05-22 12:05:39.249048 +00:00,2023-05-22 12:05:39.249048 +00:00
8eae74dd-2912-44b2-a5e1-c14c7bc33801,3cd8f3cf-7097-4ac9-bf44-87f834210d59,66665910-1cc2-4f26-9332-23d9c35e991b,negative,2023-05-22 11:25:27.699439 +00:00,2023-05-22 12:05:57.480290 +00:00
444ce9ee-a64c-411a-bc41-2d5ae74fb2e8,f5319987-66cb-40a1-b12c-0a3360db7819,895b3d6e-15e4-4c41-ba9f-10c4e0a02a04,positive,2023-05-22 12:05:58.076440 +00:00,2023-05-22 12:05:58.076440 +00:00
2b948828-b236-4dd6-9541-d3932378de74,f5319987-66cb-40a1-b12c-0a3360db7819,550f8a9d-0675-4686-a188-84ad4b7b9c59,neutral,2023-05-22 12:06:09.239437 +00:00,2023-05-22 12:06:09.239437 +00:00
ed13b4b8-b038-40e8-a8eb-8c49e8d51b91,f5319987-66cb-40a1-b12c-0a3360db7819,6cb9c8d7-503c-4d75-ac0d-cc83f1340d09,negative,2023-05-22 12:06:11.423458 +00:00,2023-05-22 12:06:11.423458 +00:00
ac8bbf21-6957-4e3e-8ea5-a37e3b9f142d,f5319987-66cb-40a1-b12c-0a3360db7819,f922aaed-09ca-4f14-83ed-3c92d04f2e8a,neutral,2023-05-22 12:06:14.755604 +00:00,2023-05-22 12:06:14.755604 +00:00
6fb821b7-f1df-4b78-9721-b00c0e5f156d,f5319987-66cb-40a1-b12c-0a3360db7819,1e84d324-f1bd-4b96-b5e2-70c7a9f81934,positive,2023-05-22 12:06:32.085681 +00:00,2023-05-22 12:06:32.085681 +00:00
c7c30aaa-0d46-4ae9-94f3-08bc57c48a10,f5319987-66cb-40a1-b12c-0a3360db7819,40ae2fb5-8ebf-4634-affd-66e89bfa4275,neutral,2023-05-22 12:06:33.824817 +00:00,2023-05-22 12:06:33.824817 +00:00
fd11b1f3-89a7-4c06-a0b5-6f26f247a90c,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e7f4b57d-9851-41bc-ba37-d272009f285c,negative,2023-05-22 11:25:40.051939 +00:00,2023-05-22 12:06:49.750838 +00:00
ed75a9a3-2d9e-4a1f-b6b4-4dc23f913e24,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e5f7c185-6056-4a79-a842-c0e5459ee93a,negative,2023-05-22 11:26:27.632474 +00:00,2023-05-22 12:07:07.620574 +00:00
f13d2f19-2677-4f1d-ba8b-541eec203d20,f5319987-66cb-40a1-b12c-0a3360db7819,e6736f44-85aa-4969-84ab-188c1c95b9e8,positive,2023-05-22 12:07:12.444285 +00:00,2023-05-22 12:07:12.444285 +00:00
fd069426-2550-4105-98f4-a8042a09cbe4,f5319987-66cb-40a1-b12c-0a3360db7819,67a8b23c-c863-4871-bdc5-70bc84530eee,neutral,2023-05-22 12:07:21.459456 +00:00,2023-05-22 12:07:21.459456 +00:00
89cf044a-6bfa-49cb-a434-05b852a677ab,f5319987-66cb-40a1-b12c-0a3360db7819,77c860c3-0d39-440a-a22b-ef3f539b968d,positive,2023-05-22 12:07:32.276696 +00:00,2023-05-22 12:07:32.276696 +00:00
43c3f462-9a2d-46b7-84f0-0a00f4d11175,f5319987-66cb-40a1-b12c-0a3360db7819,4d84ca8b-b817-4289-a4a0-098c2bdb0b63,positive,2023-05-22 12:07:33.892366 +00:00,2023-05-22 12:07:33.892366 +00:00
758be6de-8633-4c4f-837e-503dead0b567,f5319987-66cb-40a1-b12c-0a3360db7819,7f42133e-ece0-4227-9993-3e7bcb6a03fd,positive,2023-05-22 12:07:55.630756 +00:00,2023-05-22 12:07:55.630756 +00:00
4fc44ef6-c201-4a97-8a7a-35ca8e3c1559,3cd8f3cf-7097-4ac9-bf44-87f834210d59,171b6a98-7a40-4e50-b921-414c8ef8e9d3,negative,2023-05-22 11:29:07.702755 +00:00,2023-05-22 12:08:08.640470 +00:00
690a234d-46dd-4108-8c3d-578e81567305,f5319987-66cb-40a1-b12c-0a3360db7819,c4585951-5a2e-4439-a587-e8ebdcd4eda2,positive,2023-05-22 12:08:11.461187 +00:00,2023-05-22 12:08:11.461187 +00:00
149680a9-12f9-46d8-bbee-6606581661ca,f5319987-66cb-40a1-b12c-0a3360db7819,c911abfe-ff32-4e24-ae0b-2fb17c0bbbc1,negative,2023-05-22 12:08:14.640408 +00:00,2023-05-22 12:08:14.640408 +00:00
5e3891f6-7913-4cbf-84a4-4705a03d1d88,f5319987-66cb-40a1-b12c-0a3360db7819,7aa9b1f2-765e-47b5-921c-d27a8c292683,negative,2023-05-22 12:08:45.781125 +00:00,2023-05-22 12:08:45.781125 +00:00
d26dcf4b-0822-4396-98eb-2786196ee02d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,732cf2e2-54b0-4eec-826e-2deccfffcee2,negative,2023-05-22 11:29:30.425487 +00:00,2023-05-22 12:10:32.247682 +00:00
95d1d2aa-41f0-495a-90fb-8620764a2076,3cd8f3cf-7097-4ac9-bf44-87f834210d59,524218db-d7ea-492f-93c0-8ebf13bf2c23,negative,2023-05-22 11:29:54.698644 +00:00,2023-05-22 12:11:16.622430 +00:00
881fe6a2-4023-4342-92fb-5550c4cbdae2,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ea3fade0-ef48-4118-b668-6c1b0592d4f6,negative,2023-05-22 11:30:04.501994 +00:00,2023-05-22 12:11:42.229851 +00:00
59044f19-916d-4764-bb5d-e4926795f0c8,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c81da183-9ef9-4c17-9245-3ea1e526eb17,negative,2023-05-22 11:30:06.099931 +00:00,2023-05-22 12:11:45.456238 +00:00
a14cc9b2-c875-4394-bdd4-324337a07557,3cd8f3cf-7097-4ac9-bf44-87f834210d59,44f115b3-cc46-4417-8a0f-a901851a8deb,negative,2023-05-22 11:30:32.041397 +00:00,2023-05-22 12:11:46.701167 +00:00
68da1644-65a6-4627-9b98-42e22ea19c2d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,f46694d1-4dbe-41a8-9f1d-b009a08e4567,negative,2023-05-22 11:30:37.711124 +00:00,2023-05-22 12:12:15.609899 +00:00
0c1dbb5f-87a9-42ed-855f-1418273a9fcd,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b2724920-2808-4c97-8386-efe4ef07e61d,negative,2023-05-22 11:30:46.042468 +00:00,2023-05-22 12:12:25.087473 +00:00
586ce9aa-721f-42f5-bb60-516f196be103,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6c9b00f8-ff31-4b17-aa33-527c1f20dbfa,negative,2023-05-22 11:30:52.484460 +00:00,2023-05-22 12:12:28.310201 +00:00
0a29fba9-2ac0-43e3-988a-d412078aa38f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,27ed0730-b7b1-4728-a3f6-955c1a588fe8,negative,2023-05-22 11:30:54.853564 +00:00,2023-05-22 12:12:34.030226 +00:00
d6bba526-d5db-4ea8-9093-87aad340b80f,f5319987-66cb-40a1-b12c-0a3360db7819,cdf6f302-4847-44c2-89ec-66de11e5fd13,positive,2023-05-22 11:47:36.236237 +00:00,2023-05-22 12:13:14.474564 +00:00
55f8037d-894f-4fa9-b02c-41f1cc17fafa,3cd8f3cf-7097-4ac9-bf44-87f834210d59,987fb996-3eb5-4a8c-b9d4-0d9dcb61633e,negative,2023-05-22 11:31:57.526173 +00:00,2023-05-22 12:13:35.261041 +00:00
20876dfc-018b-42e1-a9a3-1e2ab14005b0,3cd8f3cf-7097-4ac9-bf44-87f834210d59,0a6fb851-3d70-407f-a0dc-4a643564b342,negative,2023-05-22 11:32:02.731641 +00:00,2023-05-22 12:13:40.251101 +00:00
8884621f-10a7-44cf-9191-0ebde3942728,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6579b4c8-d554-45ae-a9da-ce535e2c2a18,negative,2023-05-22 11:32:05.433651 +00:00,2023-05-22 12:13:42.425087 +00:00
3863bac8-222c-41b8-ac9a-605d76698b1f,f5319987-66cb-40a1-b12c-0a3360db7819,2bd3bb1a-01c6-4a14-9938-ceedafc5bb6e,negative,2023-05-22 12:03:52.212787 +00:00,2023-05-22 12:14:09.066767 +00:00
0bc5c470-1f0b-45c7-b9a5-58ab10c4456b,f5319987-66cb-40a1-b12c-0a3360db7819,5d3b8a57-7826-4ccf-ba4f-c6af78ce25c2,negative,2023-05-22 12:06:45.370145 +00:00,2023-05-22 12:17:04.557826 +00:00
fa1f9eac-b580-43e4-9ac5-fa09bebf806e,f5319987-66cb-40a1-b12c-0a3360db7819,e5f7c185-6056-4a79-a842-c0e5459ee93a,negative,2023-05-22 12:06:18.343630 +00:00,2023-05-29 22:02:34.174119 +00:00
f726229a-23c0-494d-9fad-f128d42a317c,f5319987-66cb-40a1-b12c-0a3360db7819,f8005ad1-a80c-4e95-987d-52c086c0f992,negative,2023-05-22 11:48:54.971385 +00:00,2023-05-28 22:53:14.023791 +00:00
16759953-4e14-47f7-bca2-35769d80c995,3cd8f3cf-7097-4ac9-bf44-87f834210d59,7123c91c-d84f-42d1-97ee-33c55ac9ffd3,negative,2023-05-22 11:30:02.870619 +00:00,2023-05-22 12:11:31.238892 +00:00
f9958970-e643-48cc-8945-f13276b30bb3,3cd8f3cf-7097-4ac9-bf44-87f834210d59,79f31e41-ae56-44fd-8f27-b84b3ceda4e7,negative,2023-05-22 11:30:36.733616 +00:00,2023-05-22 12:12:10.486743 +00:00
e7449d4d-33c7-4c14-8c93-8bb57b7ad58f,f5319987-66cb-40a1-b12c-0a3360db7819,82f44720-22b7-41a9-9e63-a8cf33e56624,positive,2023-05-22 12:12:45.673965 +00:00,2023-05-22 12:12:45.673965 +00:00
eaced13e-f8a1-45c5-b06c-b2c61b37ccb5,f5319987-66cb-40a1-b12c-0a3360db7819,e3438290-7fb2-461a-b8c8-59deabee2fff,negative,2023-05-22 12:12:56.756993 +00:00,2023-05-22 12:12:56.756993 +00:00
00888098-212d-4aad-9736-efd6ebbf071d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,5dbdbb8e-2974-4b22-bf95-f454cc335803,negative,2023-05-22 11:32:01.836974 +00:00,2023-05-22 12:13:39.354725 +00:00
e475db21-5609-4a3a-816a-c839ad4c82c5,3cd8f3cf-7097-4ac9-bf44-87f834210d59,95a7cd9e-e475-4ffb-b657-3459fc07bd70,negative,2023-05-22 12:15:33.616838 +00:00,2023-05-22 12:15:33.616838 +00:00
be0405b2-7dcf-45ed-9505-691776645c4b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6ac0ef73-f774-4737-86ea-e0bb98001ce5,negative,2023-05-22 12:15:34.994024 +00:00,2023-05-22 12:15:34.994024 +00:00
2095dd77-815a-40da-b05d-38f0a8e640f1,3cd8f3cf-7097-4ac9-bf44-87f834210d59,0ca9f120-df2c-4a7a-9e11-9385ad2820d9,negative,2023-05-22 12:15:36.314878 +00:00,2023-05-22 12:15:36.314878 +00:00
63a56fd7-b718-4dc3-a4b2-e3dabbd8ccff,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6bab34f9-b2a9-4a77-9d06-1e160c8b2a67,negative,2023-05-22 12:15:37.311852 +00:00,2023-05-22 12:15:37.311852 +00:00
0bb1feb4-a196-419d-9878-ec0850d75a36,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c68e2e61-5109-49dd-9138-b5c697a0a336,positive,2023-05-22 12:16:02.472500 +00:00,2023-05-22 12:16:02.472500 +00:00
fa7ff256-106d-4d23-b95a-b258f045e470,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e7147fdc-af07-4005-878b-f317df485fa2,negative,2023-05-22 12:16:17.611831 +00:00,2023-05-22 12:16:17.611831 +00:00
d9dc4446-d300-47cf-a70b-4347f69d4d97,3cd8f3cf-7097-4ac9-bf44-87f834210d59,5799ede7-fa30-4e3c-ab20-4318d051048c,negative,2023-05-22 12:16:21.754576 +00:00,2023-05-22 12:16:21.754576 +00:00
2656c6d1-3cc9-4ff5-bc6e-56ad0abe2223,3cd8f3cf-7097-4ac9-bf44-87f834210d59,8f48bb1f-6050-43f4-8e39-9a05f34a2cb5,positive,2023-05-22 12:16:40.063258 +00:00,2023-05-22 12:16:40.063258 +00:00
b460cbef-4983-414d-91c6-d2b5e878727a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,50360b07-a121-4d74-a5c3-d0bfd0913957,negative,2023-05-22 12:16:42.305894 +00:00,2023-05-22 12:16:42.305894 +00:00
17bbcbd4-b3f8-4619-a5ad-b4dce957e364,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e060900b-46fc-4e3d-addc-b89493345eb4,negative,2023-05-22 12:16:46.219914 +00:00,2023-05-22 12:16:46.219914 +00:00
0d24e515-f064-470f-a089-d13285d4d0f7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b01cbc13-b01f-4efc-84e1-74b48ac814e6,negative,2023-05-22 12:16:50.832201 +00:00,2023-05-22 12:16:50.832201 +00:00
58a5a3a1-6a7e-45cd-b76d-969fcc086b45,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e3e0665d-8dd4-428c-8c26-e8fdc3085980,negative,2023-05-22 12:16:55.968078 +00:00,2023-05-22 12:16:55.968078 +00:00
13e6c0d3-35ff-4d49-8aaf-cb225743e74a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,fa408acf-48df-4b9d-822f-d89ffd2e4948,negative,2023-05-22 12:16:57.132892 +00:00,2023-05-22 12:16:57.132892 +00:00
99616647-7892-4f3e-ad29-9e1b81a45d70,f5319987-66cb-40a1-b12c-0a3360db7819,5a26c947-e1ef-4375-ba7b-7ef8c482f035,positive,2023-05-22 12:16:59.998435 +00:00,2023-05-22 12:16:59.998435 +00:00
480466cc-f49e-4a52-90ef-66c7445bdfe4,f5319987-66cb-40a1-b12c-0a3360db7819,51e3d592-25ad-430f-bc93-93fd69cbff86,positive,2023-05-22 12:17:06.222459 +00:00,2023-05-22 12:17:06.222459 +00:00
b2feec59-1e4d-43f0-bc2b-ba090cdf4ee5,3cd8f3cf-7097-4ac9-bf44-87f834210d59,fa775ef8-e258-4679-91f0-e732d908c501,positive,2023-05-22 12:17:25.279218 +00:00,2023-05-22 12:17:25.279218 +00:00
272213b3-9181-4ca8-8e06-a26bb90b26a7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,20d77ebb-5492-4eb0-8cb0-63716ef62835,positive,2023-05-22 12:17:39.825964 +00:00,2023-05-22 12:17:39.825964 +00:00
99f00eee-c67a-404d-a93a-d2a2c4d6628f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,864e1302-c0ce-4bd8-99ab-dc89454fbdbe,negative,2023-05-22 12:17:43.757540 +00:00,2023-05-22 12:17:43.757540 +00:00
0421d3fe-6a0c-48eb-852e-7c9a17eccc15,3cd8f3cf-7097-4ac9-bf44-87f834210d59,98df20c5-2070-44ae-a67d-e97575264dde,negative,2023-05-22 12:17:47.473937 +00:00,2023-05-22 12:17:47.473937 +00:00
417fa869-c81c-4890-96cc-52bfdc7fc73c,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c5abb192-77a0-4e68-bb98-865bc88b7d25,negative,2023-05-22 12:17:51.946592 +00:00,2023-05-22 12:17:51.946592 +00:00
c8642f80-e86e-440b-b415-4d0c89700fc7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,450a726b-9bad-463e-a44e-a76ca1cbb110,negative,2023-05-22 12:17:53.719460 +00:00,2023-05-22 12:17:53.719460 +00:00
2c0b2012-bed7-4af0-9af4-777a4608abfe,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c510c4c9-63b4-45b1-9c56-3876ea502fea,negative,2023-05-22 12:17:54.619563 +00:00,2023-05-22 12:17:54.619563 +00:00
aff8bc64-cef1-4174-9a32-fb0d77e7ac13,3cd8f3cf-7097-4ac9-bf44-87f834210d59,57ef8a26-4433-4ecf-a4ee-b34798a79307,negative,2023-05-22 12:17:55.626416 +00:00,2023-05-22 12:17:55.626416 +00:00
0372b3da-9441-438a-b5c1-21dcec56d623,3cd8f3cf-7097-4ac9-bf44-87f834210d59,570421fa-fb4a-41e4-91be-c5ce3c7ad31c,negative,2023-05-22 12:17:57.028449 +00:00,2023-05-22 12:17:57.028449 +00:00
08225168-b6b2-433a-a151-935182eae43a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b0ad9f01-1552-46fd-b21a-b81f16ef028a,negative,2023-05-22 12:17:58.556367 +00:00,2023-05-22 12:17:58.556367 +00:00
4da107ad-0eda-4163-ba57-45dc7cab13d6,f5319987-66cb-40a1-b12c-0a3360db7819,35a7256d-ba08-4c25-b41e-c1b9e4818655,negative,2023-05-22 12:18:03.276500 +00:00,2023-05-22 12:18:03.276500 +00:00
7f8de223-73d3-45b8-b2d8-7adf9f723d98,3cd8f3cf-7097-4ac9-bf44-87f834210d59,d3b38627-3203-425a-91d0-0c00161813ed,positive,2023-05-22 12:18:13.731640 +00:00,2023-05-22 12:18:13.731640 +00:00
114d34df-8eac-4dd8-a2ce-1cf95f6355e9,f5319987-66cb-40a1-b12c-0a3360db7819,ed609907-f325-4d7a-8032-2131b131140e,neutral,2023-05-22 12:18:13.975211 +00:00,2023-05-22 12:18:13.975211 +00:00
720cbce2-b6a4-4c7f-9f44-3e4bb7bb164b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,8098282e-0c7b-474c-a3ea-e52c4ed50d6c,negative,2023-05-22 12:18:15.362763 +00:00,2023-05-22 12:18:15.362763 +00:00
bceb5888-e33f-4197-b316-687ffaaacc7c,3cd8f3cf-7097-4ac9-bf44-87f834210d59,3050223d-ee02-404a-b453-3862a92fc048,negative,2023-05-22 12:18:16.666094 +00:00,2023-05-22 12:18:16.666094 +00:00
004f5316-7217-4d92-90db-7140d9f87ffa,f5319987-66cb-40a1-b12c-0a3360db7819,aa7b49a9-1767-41aa-99c4-e99dd7f0e1de,positive,2023-05-22 12:18:25.604976 +00:00,2023-05-22 12:18:25.604976 +00:00
2c8d5c3f-53b6-407d-847c-c8d3c42f4ceb,3cd8f3cf-7097-4ac9-bf44-87f834210d59,fe3982c5-882b-490c-88da-22469dc53b0b,negative,2023-05-22 12:18:28.420055 +00:00,2023-05-22 12:18:28.420055 +00:00
9506931e-0cb7-4ae2-83bd-5528d979f279,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6da6e04d-94d1-468a-a473-4b7f2fad5c43,negative,2023-05-22 12:18:33.554341 +00:00,2023-05-22 12:18:33.554341 +00:00
1bcf834b-80b6-4ed4-a33d-2c24bc67737d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,abe169b3-579b-4805-9fa7-c0f8e75e6ae7,negative,2023-05-22 12:18:34.779324 +00:00,2023-05-22 12:18:34.779324 +00:00
288184ae-4445-4b5f-807c-632049ddc441,3cd8f3cf-7097-4ac9-bf44-87f834210d59,42c14172-7664-4fa8-bb5c-0c055f766192,negative,2023-05-22 12:18:37.438906 +00:00,2023-05-22 12:18:37.438906 +00:00
f96d7c42-d84e-4002-9207-b3efe255a54b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,2fb8379c-0221-4fa9-9c56-8059d3c51006,negative,2023-05-22 12:18:38.490857 +00:00,2023-05-22 12:18:38.490857 +00:00
